Date,Time,"GPU Temperature [°C]","GPU Hot Spot Temperature [°C]","GPU Power (Total) [W]","GPU Rail Powers (avg) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Memory Usage [%]","GPU D3D Memory Dedicated [MB]",
25.4.2026,11:34:16.967,48.0,56.3,52.452,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:17.169,48.0,56.3,52.456,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:17.383,48.1,56.3,52.282,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:17.581,48.1,56.4,52.482,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:17.780,48.0,56.3,52.692,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:17.980,48.1,56.3,52.751,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:18.188,48.1,56.4,52.527,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:18.391,48.1,56.3,52.669,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:18.595,48.1,56.4,52.459,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:18.799,48.1,56.3,52.468,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:18.997,48.1,56.4,53.033,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:19.199,48.1,56.3,52.407,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:19.405,48.1,56.4,52.797,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:19.612,48.1,56.4,52.970,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:19.814,48.1,56.4,52.873,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:20.015,48.1,56.3,52.421,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:20.228,48.1,56.3,52.312,0.000,495.0,202.5,12.8,823,
25.4.2026,11:34:20.426,48.1,56.4,52.214,0.000,495.0,202.5,12.8,823,
25.4.2026,11:34:20.623,48.1,56.4,52.235,0.000,495.0,202.5,12.8,823,
25.4.2026,11:34:20.825,48.1,56.4,52.448,0.000,495.0,202.5,12.8,823,
25.4.2026,11:34:21.030,48.1,56.4,52.222,0.000,495.0,202.5,12.8,823,
25.4.2026,11:34:21.234,48.1,56.4,52.154,0.000,495.0,202.5,12.8,823,
25.4.2026,11:34:21.433,48.1,56.4,52.281,0.000,495.0,202.5,12.8,823,
25.4.2026,11:34:21.643,48.1,56.4,52.235,0.000,495.0,202.5,12.8,823,
25.4.2026,11:34:21.844,48.1,56.5,52.174,0.000,510.0,202.5,12.8,823,
25.4.2026,11:34:22.045,48.1,56.4,52.463,0.000,525.0,202.5,12.8,823,
25.4.2026,11:34:22.253,48.2,56.4,52.177,0.000,525.0,202.5,12.8,823,
25.4.2026,11:34:22.456,48.1,56.5,52.273,0.000,525.0,202.5,12.8,823,
25.4.2026,11:34:22.659,48.1,56.6,52.215,0.000,525.0,202.5,12.8,823,
25.4.2026,11:34:22.859,48.3,56.6,52.219,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:23.060,48.5,56.6,52.180,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:23.266,48.6,56.7,52.252,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:23.466,48.6,56.5,52.260,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:23.671,48.6,56.6,52.233,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:23.872,48.6,56.6,52.341,0.000,780.0,2062.7,12.8,825,
25.4.2026,11:34:24.076,48.7,56.7,52.367,0.000,780.0,2062.7,12.8,825,
25.4.2026,11:34:24.280,48.7,56.5,52.244,0.000,780.0,2062.7,12.8,825,
25.4.2026,11:34:24.483,48.7,56.8,52.457,0.000,780.0,2062.7,12.8,825,
25.4.2026,11:34:24.686,48.7,56.7,52.396,0.000,780.0,2062.7,12.8,825,
25.4.2026,11:34:24.888,48.7,56.6,52.177,0.000,780.0,2062.7,12.8,825,
25.4.2026,11:34:25.089,48.7,56.6,52.177,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:25.294,48.8,56.7,52.301,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:25.499,48.8,56.7,52.386,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:25.700,48.5,56.7,52.362,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:25.906,48.4,56.7,52.873,0.000,540.0,202.5,12.8,823,
25.4.2026,11:34:26.107,48.4,56.7,52.633,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:26.310,48.4,56.7,52.573,0.000,555.0,202.5,12.9,830,
25.4.2026,11:34:26.520,48.6,56.8,52.124,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:26.724,48.7,56.7,52.229,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:26.921,48.8,56.8,52.231,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:27.123,48.8,56.8,52.222,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:27.330,48.8,56.9,52.257,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:27.528,48.8,56.9,52.198,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:27.732,48.8,56.8,52.242,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:27.938,48.9,57.0,52.397,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:28.143,48.9,57.0,52.338,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:28.344,48.9,56.9,52.234,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:28.544,48.9,57.0,52.466,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:28.749,48.9,56.9,52.221,0.000,780.0,2062.7,12.9,830,
25.4.2026,11:34:28.950,48.9,57.0,52.214,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:29.153,48.9,57.1,52.308,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:29.358,48.9,57.1,52.314,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:29.562,48.9,57.1,52.407,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:29.765,48.9,57.0,52.283,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:29.966,49.0,57.1,52.181,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:30.170,48.9,57.0,52.518,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:30.377,49.0,57.0,52.474,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:30.577,49.0,57.0,52.518,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:30.777,49.0,57.2,52.338,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:30.981,49.0,57.0,52.301,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:31.184,49.0,57.1,52.758,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:31.392,49.0,57.1,52.219,0.000,780.0,2062.7,12.8,823,
25.4.2026,11:34:31.589,48.9,57.2,52.253,0.000,570.0,202.5,12.8,823,
25.4.2026,11:34:31.796,48.7,57.1,53.186,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:31.997,48.7,57.1,53.132,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:32.201,48.6,57.0,53.000,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:32.404,48.6,57.1,52.916,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:32.608,48.6,57.0,52.468,0.000,540.0,202.5,12.8,823,
25.4.2026,11:34:32.815,48.6,57.1,52.238,0.000,540.0,202.5,12.8,823,
25.4.2026,11:34:33.014,48.6,57.0,52.438,0.000,525.0,202.5,12.8,823,
25.4.2026,11:34:33.216,48.7,57.1,52.616,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:33.425,48.7,57.1,52.495,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:33.630,48.6,57.1,52.186,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:33.843,48.6,57.2,52.476,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:34.033,48.6,57.0,52.356,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:34.235,48.6,57.1,52.326,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:34.432,48.6,57.0,52.265,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:34.637,48.6,57.1,52.237,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:34.844,48.6,57.0,52.181,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:35.045,48.6,57.0,52.391,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:35.249,48.6,57.0,52.252,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:35.462,48.6,57.0,52.228,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:35.651,48.6,57.0,52.299,0.000,540.0,202.5,12.8,823,
25.4.2026,11:34:35.858,48.6,57.0,52.221,0.000,540.0,202.5,12.8,823,
25.4.2026,11:34:36.064,48.6,57.1,52.215,0.000,525.0,202.5,12.8,823,
25.4.2026,11:34:36.262,48.6,57.0,52.490,0.000,525.0,202.5,12.8,823,
25.4.2026,11:34:36.467,48.6,57.0,52.131,0.000,510.0,202.5,12.8,823,
25.4.2026,11:34:36.671,48.6,57.1,52.180,0.000,510.0,202.5,12.8,823,
25.4.2026,11:34:36.870,48.6,57.0,52.180,0.000,510.0,202.5,12.8,823,
25.4.2026,11:34:37.075,48.6,57.0,52.182,0.000,510.0,202.5,12.8,823,
25.4.2026,11:34:37.281,48.6,57.1,52.291,0.000,495.0,202.5,12.8,823,
25.4.2026,11:34:37.486,48.6,57.1,52.160,0.000,495.0,202.5,12.8,823,
25.4.2026,11:34:37.689,48.6,57.1,52.480,0.000,495.0,202.5,12.8,823,
25.4.2026,11:34:37.889,48.6,57.1,52.601,0.000,495.0,202.5,12.8,823,
25.4.2026,11:34:38.089,48.6,57.1,52.385,0.000,495.0,202.5,12.8,823,
25.4.2026,11:34:38.303,48.6,57.1,52.392,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:38.501,48.6,57.1,52.629,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:38.705,48.6,57.1,52.196,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:38.907,48.6,57.2,52.714,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:39.108,48.7,57.1,52.306,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:39.320,48.6,57.1,52.261,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:39.513,48.7,57.1,52.485,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:39.719,48.6,57.1,52.453,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:39.919,48.6,57.2,52.368,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:40.131,48.6,57.1,52.373,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:40.327,48.6,57.2,52.448,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:40.529,48.6,57.1,52.256,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:40.738,48.7,57.1,52.131,0.000,510.0,202.5,12.8,823,
25.4.2026,11:34:40.937,48.7,57.1,52.372,0.000,510.0,202.5,12.8,823,
25.4.2026,11:34:41.137,48.7,57.2,52.476,0.000,525.0,202.5,12.8,823,
25.4.2026,11:34:41.340,48.7,57.1,52.264,0.000,540.0,202.5,12.8,823,
25.4.2026,11:34:41.551,48.7,57.1,52.495,0.000,540.0,202.5,12.8,823,
25.4.2026,11:34:41.750,48.7,57.2,52.337,0.000,540.0,202.5,12.8,823,
25.4.2026,11:34:41.954,48.7,57.2,52.606,0.000,540.0,202.5,12.8,823,
25.4.2026,11:34:42.160,48.7,57.1,52.314,0.000,540.0,202.5,12.8,823,
25.4.2026,11:34:42.375,48.7,57.2,52.552,0.000,540.0,202.5,12.8,823,
25.4.2026,11:34:42.558,48.7,57.2,52.368,0.000,540.0,202.5,12.8,823,
25.4.2026,11:34:42.763,48.7,57.0,52.252,0.000,540.0,202.5,12.8,823,
25.4.2026,11:34:42.968,48.7,57.1,52.213,0.000,570.0,202.5,12.8,823,
25.4.2026,11:34:43.174,48.7,57.0,52.603,0.000,570.0,202.5,12.8,823,
25.4.2026,11:34:43.370,48.7,57.2,52.458,0.000,570.0,202.5,12.8,823,
25.4.2026,11:34:43.577,48.7,57.1,52.607,0.000,570.0,202.5,12.8,823,
25.4.2026,11:34:43.782,48.7,57.1,52.444,0.000,570.0,202.5,12.8,823,
25.4.2026,11:34:43.981,48.7,57.2,53.122,0.000,570.0,202.5,12.8,823,
25.4.2026,11:34:44.185,48.7,57.1,52.936,0.000,570.0,202.5,12.8,823,
25.4.2026,11:34:44.388,48.7,57.1,52.480,0.000,570.0,202.5,12.8,823,
25.4.2026,11:34:44.593,48.7,57.1,52.752,0.000,585.0,202.5,12.8,823,
25.4.2026,11:34:44.797,48.8,57.1,52.470,0.000,585.0,202.5,12.8,823,
25.4.2026,11:34:45.000,48.8,57.1,52.421,0.000,585.0,202.5,12.8,823,
25.4.2026,11:34:45.204,48.7,57.2,52.533,0.000,585.0,202.5,12.8,823,
25.4.2026,11:34:45.408,48.7,57.1,52.607,0.000,585.0,202.5,12.8,823,
25.4.2026,11:34:45.607,48.8,57.2,52.532,0.000,585.0,202.5,12.8,823,
25.4.2026,11:34:45.815,48.7,57.2,52.525,0.000,585.0,202.5,12.8,823,
25.4.2026,11:34:46.014,48.7,57.2,52.446,0.000,585.0,202.5,12.8,823,
25.4.2026,11:34:46.214,48.7,57.2,52.193,0.000,585.0,202.5,12.8,823,
25.4.2026,11:34:46.418,48.8,57.2,52.225,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:46.630,48.8,57.1,52.537,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:46.824,48.7,57.2,52.718,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:47.028,48.7,57.2,52.463,0.000,555.0,202.5,12.8,823,
25.4.2026,11:34:47.235,48.7,57.2,52.486,0.000,540.0,202.5,12.8,823,
25.4.2026,11:34:47.435,48.8,57.3,52.226,0.000,540.0,202.5,12.8,823,
25.4.2026,11:34:47.639,48.7,57.2,52.226,0.000,540.0,202.5,12.8,823,
25.4.2026,11:34:47.847,48.8,57.1,52.211,0.000,525.0,202.5,12.8,823,
25.4.2026,11:34:48.053,48.7,57.2,52.125,0.000,525.0,202.5,12.8,823,
25.4.2026,11:34:48.245,48.7,57.2,52.125,0.000,510.0,202.5,12.8,823,
25.4.2026,11:34:48.452,48.7,57.2,52.478,0.000,510.0,202.5,12.8,823,
25.4.2026,11:34:48.661,48.7,57.2,52.372,0.000,495.0,202.5,12.8,823,
25.4.2026,11:34:48.862,48.7,57.2,52.389,0.000,495.0,202.5,12.8,823,
25.4.2026,11:34:49.062,48.7,57.2,52.422,0.000,495.0,202.5,12.8,823,
25.4.2026,11:34:49.267,48.7,57.3,52.257,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:49.469,48.7,57.1,52.331,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:49.669,48.8,57.3,52.223,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:49.881,48.8,57.2,52.254,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:50.074,48.8,57.3,52.367,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:50.281,48.8,57.2,52.416,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:50.486,48.8,57.3,52.660,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:50.693,48.8,57.2,52.641,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:50.894,48.8,57.2,53.157,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:51.093,48.8,57.2,52.954,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:51.292,48.8,57.2,52.970,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:51.499,48.8,57.2,52.906,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:51.708,48.8,57.3,52.286,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:51.918,48.8,57.2,53.160,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:52.104,48.8,57.3,52.432,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:52.315,48.8,57.2,52.741,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:52.515,48.8,57.3,52.273,0.000,450.0,202.5,12.8,823,
25.4.2026,11:34:52.717,48.8,57.2,52.324,0.000,450.0,202.5,12.8,823,
25.4.2026,11:34:52.928,48.8,57.2,52.437,0.000,450.0,202.5,12.8,823,
25.4.2026,11:34:53.129,48.8,57.3,52.289,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:53.325,48.8,57.3,52.279,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:53.531,48.8,57.3,52.521,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:53.737,48.8,57.3,52.307,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:53.937,48.8,57.2,52.245,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:54.135,48.8,57.3,52.210,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:54.352,48.8,57.2,52.175,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:54.554,48.8,57.3,52.607,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:54.745,48.8,57.4,52.569,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:54.951,48.8,57.3,52.564,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:55.164,48.8,57.2,52.215,0.000,480.0,202.5,12.8,823,
25.4.2026,11:34:55.361,48.8,57.3,52.537,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:55.563,48.8,57.3,52.468,0.000,450.0,202.5,12.8,823,
25.4.2026,11:34:55.764,48.8,57.2,52.568,0.000,450.0,202.5,12.8,823,
25.4.2026,11:34:55.964,48.8,57.2,52.514,0.000,450.0,202.5,12.8,823,
25.4.2026,11:34:56.172,48.8,57.3,52.444,0.000,450.0,202.5,12.8,823,
25.4.2026,11:34:56.390,48.8,57.3,52.604,0.000,450.0,202.5,12.8,823,
25.4.2026,11:34:56.574,48.8,57.3,52.413,0.000,450.0,202.5,12.8,823,
25.4.2026,11:34:56.786,48.8,57.3,52.380,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:56.982,48.9,57.4,52.529,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:57.182,48.8,57.3,52.886,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:57.393,48.8,57.3,52.694,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:57.593,48.9,57.4,52.420,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:57.805,48.9,57.2,52.495,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:57.996,48.8,57.3,52.279,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:58.211,48.8,57.3,52.501,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:58.414,48.9,57.4,52.305,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:58.607,48.9,57.3,52.202,0.000,465.0,202.5,12.8,823,
25.4.2026,11:34:58.810,48.8,57.3,52.202,0.000,450.0,202.5,12.8,823,
25.4.2026,11:34:59.020,48.8,57.3,52.289,0.000,450.0,202.5,12.8,823,
25.4.2026,11:34:59.225,48.8,57.3,52.289,0.000,450.0,202.5,12.8,823,
25.4.2026,11:34:59.432,48.8,57.3,52.243,0.000,450.0,202.5,12.8,823,
25.4.2026,11:34:59.625,48.9,57.3,52.260,0.000,435.0,202.5,12.8,823,
25.4.2026,11:34:59.830,48.9,57.3,52.295,0.000,435.0,202.5,12.8,823,
25.4.2026,11:35:0.032,48.9,57.4,52.261,0.000,435.0,202.5,12.8,823,
25.4.2026,11:35:0.233,48.9,57.3,52.236,0.000,450.0,202.5,12.8,823,
25.4.2026,11:35:0.444,48.9,57.3,52.175,0.000,450.0,202.5,12.8,823,
25.4.2026,11:35:0.637,48.9,57.3,52.336,0.000,450.0,202.5,12.8,823,
25.4.2026,11:35:0.841,48.9,57.4,52.503,0.000,480.0,202.5,12.8,823,
25.4.2026,11:35:1.045,48.9,57.4,52.448,0.000,495.0,202.5,12.8,823,
25.4.2026,11:35:1.249,48.9,57.4,52.292,0.000,495.0,202.5,12.8,823,
25.4.2026,11:35:1.451,48.9,57.4,52.268,0.000,495.0,202.5,12.8,823,
25.4.2026,11:35:1.653,48.9,57.4,52.268,0.000,495.0,202.5,12.8,823,
25.4.2026,11:35:1.857,48.9,57.4,52.248,0.000,495.0,202.5,12.8,823,
25.4.2026,11:35:2.062,48.9,57.3,52.283,0.000,495.0,202.5,12.8,823,
25.4.2026,11:35:2.267,48.9,57.3,52.209,0.000,510.0,202.5,12.8,823,
25.4.2026,11:35:2.475,48.9,57.4,52.419,0.000,540.0,202.5,12.8,823,
25.4.2026,11:35:2.668,48.9,57.4,52.475,0.000,540.0,202.5,12.8,823,
25.4.2026,11:35:2.871,48.9,57.4,52.519,0.000,540.0,202.5,12.8,823,
25.4.2026,11:35:3.081,48.9,57.3,52.227,0.000,540.0,202.5,12.8,823,
25.4.2026,11:35:3.280,48.9,57.3,52.237,0.000,540.0,202.5,12.8,823,
25.4.2026,11:35:3.489,49.0,57.5,53.201,0.000,540.0,202.5,12.8,823,
25.4.2026,11:35:3.684,48.9,57.5,53.051,0.000,540.0,202.5,12.8,823,
25.4.2026,11:35:3.889,49.0,57.4,53.337,0.000,540.0,202.5,12.8,823,
25.4.2026,11:35:4.106,49.0,57.4,53.008,0.000,555.0,202.5,12.8,823,
25.4.2026,11:35:4.296,49.0,57.4,52.296,0.000,555.0,202.5,12.8,823,
25.4.2026,11:35:4.501,48.9,57.4,53.058,0.000,555.0,202.5,12.8,823,
25.4.2026,11:35:4.699,49.0,57.5,52.232,0.000,555.0,202.5,12.8,823,
25.4.2026,11:35:4.920,49.0,57.5,52.905,0.000,555.0,202.5,12.8,823,
25.4.2026,11:35:5.105,49.0,57.5,52.521,0.000,555.0,202.5,12.8,823,
25.4.2026,11:35:5.325,49.0,57.5,52.296,0.000,555.0,202.5,12.8,823,
25.4.2026,11:35:5.526,49.0,57.4,52.715,0.000,555.0,202.5,12.8,823,
25.4.2026,11:35:5.718,49.0,57.4,52.526,0.000,555.0,202.5,12.8,823,
25.4.2026,11:35:5.936,49.0,57.4,52.465,0.000,555.0,202.5,12.8,823,
25.4.2026,11:35:6.136,49.0,57.5,52.638,0.000,555.0,202.5,12.8,823,
25.4.2026,11:35:6.332,48.9,57.4,52.704,0.000,555.0,202.5,12.8,823,
25.4.2026,11:35:6.534,49.0,57.5,53.149,0.000,555.0,202.5,12.8,823,
25.4.2026,11:35:6.742,49.0,57.4,52.537,0.000,540.0,202.5,12.8,823,
25.4.2026,11:35:6.941,49.0,57.5,52.264,0.000,525.0,202.5,12.8,823,
25.4.2026,11:35:7.143,49.0,57.4,52.364,0.000,525.0,202.5,12.8,823,
25.4.2026,11:35:7.346,49.0,57.5,52.553,0.000,510.0,202.5,12.8,823,
25.4.2026,11:35:7.546,49.0,57.4,52.642,0.000,510.0,202.5,12.8,823,
25.4.2026,11:35:7.763,49.0,57.4,52.322,0.000,495.0,202.5,12.8,823,
25.4.2026,11:35:7.948,49.0,57.4,52.805,0.000,495.0,202.5,12.8,823,
25.4.2026,11:35:8.167,49.0,57.4,52.441,0.000,495.0,202.5,12.8,823,
25.4.2026,11:35:8.369,49.0,57.5,52.183,0.000,495.0,202.5,12.8,823,
25.4.2026,11:35:8.561,49.0,57.4,52.702,0.000,495.0,202.5,12.8,823,
25.4.2026,11:35:8.768,49.0,57.5,52.511,0.000,495.0,202.5,12.8,823,
25.4.2026,11:35:8.968,49.0,57.5,52.244,0.000,495.0,202.5,12.8,823,
25.4.2026,11:35:9.176,49.0,57.5,52.297,0.000,480.0,202.5,12.8,823,
25.4.2026,11:35:9.371,49.0,57.6,52.454,0.000,480.0,202.5,12.8,823,
25.4.2026,11:35:9.584,49.0,57.5,52.633,0.000,480.0,202.5,12.8,823,
25.4.2026,11:35:9.788,49.0,57.5,52.603,0.000,480.0,202.5,12.8,823,
25.4.2026,11:35:9.988,49.0,57.6,52.507,0.000,480.0,202.5,12.8,823,
25.4.2026,11:35:10.188,49.0,57.5,52.466,0.000,480.0,202.5,12.8,823,
25.4.2026,11:35:10.400,49.0,57.5,52.462,0.000,480.0,202.5,12.8,823,
25.4.2026,11:35:10.595,49.0,57.5,52.392,0.000,465.0,202.5,12.8,823,
25.4.2026,11:35:10.795,49.0,57.5,52.392,0.000,480.0,202.5,12.8,823,
25.4.2026,11:35:10.995,49.0,57.5,52.713,0.000,510.0,202.5,12.8,823,
25.4.2026,11:35:11.209,49.0,57.5,52.429,0.000,510.0,202.5,12.8,823,
25.4.2026,11:35:11.407,49.0,57.5,52.297,0.000,510.0,202.5,12.8,823,
25.4.2026,11:35:11.609,49.0,57.5,52.429,0.000,510.0,202.5,12.8,823,
25.4.2026,11:35:11.812,49.0,57.5,52.156,0.000,510.0,202.5,12.8,823,
25.4.2026,11:35:12.029,49.0,57.5,52.537,0.000,510.0,202.5,12.8,823,
25.4.2026,11:35:12.228,49.1,57.5,52.224,0.000,510.0,202.5,12.8,823,
25.4.2026,11:35:12.422,49.1,57.5,52.306,0.000,510.0,202.5,12.8,823,
25.4.2026,11:35:12.631,49.1,57.6,52.532,0.000,510.0,202.5,12.8,823,
25.4.2026,11:35:12.834,49.0,57.5,52.209,0.000,510.0,202.5,12.8,823,
25.4.2026,11:35:13.039,49.0,57.5,52.285,0.000,495.0,202.5,12.8,823,
25.4.2026,11:35:13.234,49.1,57.5,52.260,0.000,495.0,202.5,12.8,823,
25.4.2026,11:35:13.434,49.0,57.6,52.258,0.000,480.0,202.5,12.8,823,
25.4.2026,11:35:13.644,49.1,57.5,52.262,0.000,480.0,202.5,12.8,823,
25.4.2026,11:35:13.848,49.1,57.6,52.229,0.000,495.0,202.5,12.8,823,
25.4.2026,11:35:14.044,49.1,57.5,52.531,0.000,510.0,202.5,12.8,823,
25.4.2026,11:35:14.259,49.1,57.6,52.480,0.000,525.0,202.5,12.8,823,
25.4.2026,11:35:14.468,49.1,57.5,52.648,0.000,525.0,202.5,12.8,823,
25.4.2026,11:35:14.655,49.1,57.5,52.853,0.000,525.0,202.5,12.8,823,
25.4.2026,11:35:14.862,49.1,57.6,52.275,0.000,525.0,202.5,12.8,823,
25.4.2026,11:35:15.062,49.1,57.6,52.260,0.000,525.0,202.5,12.8,823,
25.4.2026,11:35:15.276,49.1,57.6,52.480,0.000,525.0,202.5,12.8,823,
25.4.2026,11:35:15.468,49.1,57.6,52.361,0.000,525.0,202.5,12.8,823,
25.4.2026,11:35:15.679,49.1,57.5,52.908,0.000,525.0,202.5,12.8,823,
25.4.2026,11:35:15.873,49.1,57.7,53.268,0.000,525.0,202.5,12.8,823,
25.4.2026,11:35:16.087,49.1,57.5,53.042,0.000,525.0,202.5,12.8,823,
25.4.2026,11:35:16.283,49.1,57.7,52.532,0.000,510.0,202.5,12.5,795,
25.4.2026,11:35:16.499,49.1,57.5,53.068,0.000,510.0,202.5,12.5,795,
25.4.2026,11:35:16.684,49.1,57.6,52.498,0.000,540.0,202.5,12.5,795,
25.4.2026,11:35:16.895,49.1,57.7,53.169,0.000,540.0,202.5,12.5,795,
25.4.2026,11:35:17.090,49.1,57.6,52.250,0.000,540.0,202.5,12.5,795,
25.4.2026,11:35:17.313,49.1,57.5,52.234,0.000,540.0,202.5,12.5,795,
25.4.2026,11:35:17.499,49.1,57.6,52.321,0.000,540.0,202.5,12.5,795,
25.4.2026,11:35:17.712,49.1,57.6,52.326,0.000,540.0,202.5,12.5,795,
